SPU,源SKU,室内外,一级分类,年,月,美西,美东,美南GA,美南TX,月份序号,在目标期,运算SKU,季节因子_V,衰减权重_N,加权_美西_P,加权合计_T
NBCS016,NBCS016KKFS-B,户外,庭院、草坪与花园,2024,1,5.0,2.0,9.0,6.0,24289,1,NBCS016KKFS,3.0,0.00287793728502567,0.0431690592753851,0.189943860811694
NBSS004,NBSS004LGY645-12,户外,庭院、草坪与花园,2024,1,16.0,7.0,19.0,4.0,24289,1,NBSS004LGY645,3.0,0.00287793728502567,0.138140989681232,0.397155345333543
NBSS004,NBSS004LGY645-22,户外,庭院、草坪与花园,2024,1,16.0,7.0,19.0,4.0,24289,1,NBSS004LGY645,3.0,0.00287793728502567,0.138140989681232,0.397155345333543
NBRC003,NBRC004DGROS,户外,庭院、草坪与花园,2024,1,1.0,3.0,5.0,1.0,24289,1,NBRC004DGROS,3.0,0.00287793728502567,0.00863381185507702,0.0863381185507702
NBPC001,NBPC001GRYOS,户外,庭院、草坪与花园,2024,1,0.0,0.0,3.0,0.0,24289,1,NBPC023GRYOS,3.0,0.00287793728502567,0,0.0259014355652311
NBGF041,NBGF041GRE20,户外,宠物用品,2024,1,3.0,1.0,12.0,4.0,24289,1,NBGF041GRE20,1.0,0.00287793728502567,0.00863381185507702,0.0575587457005135
NBCS086,NBCS086NAV0S-D,户外,庭院、草坪与花园,2024,1,3.0,0.0,0.0,0.0,24289,1,NBCS086NAV0S,3.0,0.00287793728502567,0.0259014355652311,0.0259014355652311
NBCS018,NBCS018WHIFS-C,户外,庭院、草坪与花园,2024,1,3.0,0.0,0.0,0.0,24289,1,NBCS018WHIFS,3.0,0.00287793728502567,0.0259014355652311,0.0259014355652311
NBCS018,NBCS018WHIFS-A,户外,庭院、草坪与花园,2024,1,3.0,1.0,0.0,0.0,24289,1,NBCS018WHIFS,3.0,0.00287793728502567,0.0259014355652311,0.0345352474203081
NBCS016,NBCS016BUFS-E,户外,庭院、草坪与花园,2024,1,3.0,1.0,4.0,0.0,24289,1,NBCS016BUFS,3.0,0.00287793728502567,0.0259014355652311,0.0690704948406162
NBCU009,NBCS042BEGOS,户外,庭院、草坪与花园,2024,1,15.0,0.0,16.0,6.0,24289,1,NBCU009BEGOS,3.0,0.00287793728502567,0.129507177826155,0.31945103863785
NBCS051,NBCS051GRFS-12,户外,庭院、草坪与花园,2024,1,2.0,1.0,7.0,0.0,24289,1,NBCS051GRFS,3.0,0.00287793728502567,0.017267623710154,0.0863381185507702
NBCS051,NBCS051KKFS-12,户外,庭院、草坪与花园,2024,1,0.0,0.0,1.0,0.0,24289,1,NBCS051KKFS,3.0,0.00287793728502567,0,0.00863381185507702
NBCS051,NBCS051KKFS-22,户外,庭院、草坪与花园,2024,1,0.0,0.0,1.0,0.0,24289,1,NBCS051KKFS,3.0,0.00287793728502567,0,0.00863381185507702
NBCS051,NBCS051GRFS-22,户外,庭院、草坪与花园,2024,1,2.0,1.0,7.0,0.0,24289,1,NBCS051GRFS,3.0,0.00287793728502567,0.017267623710154,0.0863381185507702
NBCS017,NBCS017WHFS-D,户外,庭院、草坪与花园,2024,1,3.0,0.0,4.0,1.0,24289,1,NBCS017WHFS,3.0,0.00287793728502567,0.0259014355652311,0.0690704948406162
NBCS070,NBCS070GRYOS-25,户外,庭院、草坪与花园,2024,1,2.0,0.0,0.0,0.0,24289,1,NBCS070GRYOS,3.0,0.00287793728502567,0.017267623710154,0.017267623710154
NBRC001,NBRC001BUFS,户外,庭院、草坪与花园,2024,1,2.0,0.0,3.0,0.0,24289,1,NBRC001BUFS,3.0,0.00287793728502567,0.017267623710154,0.0431690592753851
NBPC011,NBPC0114BROS,户外,庭院、草坪与花园,2024,1,0.0,0.0,2.0,0.0,24289,1,NBPC0114BROS,3.0,0.00287793728502567,0,0.017267623710154
NBRC003,NBRC004BROOS,户外,庭院、草坪与花园,2024,1,0.0,1.0,2.0,0.0,24289,1,NBRC004BROOS,3.0,0.00287793728502567,0,0.0259014355652311
NBCS086,NBCS086GRY0S-C,户外,庭院、草坪与花园,2024,1,1.0,1.0,1.0,0.0,24289,1,NBCS086GRY0S,3.0,0.00287793728502567,0.00863381185507702,0.0259014355652311
NBSS005,NBSS001GRY1010-14,户外,庭院、草坪与花园,2024,1,11.0,2.0,14.0,4.0,24289,1,NBSS001GRY1010,3.0,0.00287793728502567,0.0949719304058472,0.267648167507388
NBSS005,NBSS001GRY1010-44,户外,庭院、草坪与花园,2024,1,11.0,2.0,14.0,4.0,24289,1,NBSS001GRY1010,3.0,0.00287793728502567,0.0949719304058472,0.267648167507388
NBSS005,NBSS001GRY1010-24,户外,庭院、草坪与花园,2024,1,11.0,2.0,14.0,4.0,24289,1,NBSS001GRY1010,3.0,0.00287793728502567,0.0949719304058472,0.267648167507388
GSG211135,GSG211135-5-A,户外,庭院、草坪与花园,2024,1,0.0,1.0,0.0,0.0,24289,1,GSG211135-5,3.0,0.00287793728502567,0,0.00863381185507702
NBSS005,NBSS001GRY1010-34,户外,庭院、草坪与花园,2024,1,11.0,2.0,14.0,4.0,24289,1,NBSS001GRY1010,3.0,0.00287793728502567,0.0949719304058472,0.267648167507388
NBCS016,NBCS016KKFS-C,户外,庭院、草坪与花园,2024,1,6.0,2.0,17.0,7.0,24289,1,NBCS016KKFS,3.0,0.00287793728502567,0.0518028711304621,0.276281979362465
NBGF015,NBGF0154COS,户外,庭院、草坪与花园,2024,1,3.0,0.0,2.0,1.0,24289,1,NBGF0154COS,3.0,0.00287793728502567,0.0259014355652311,0.0518028711304621
NBRC003,NBRC004GGROS,户外,庭院、草坪与花园,2024,1,0.0,1.0,2.0,0.0,24289,1,NBRC004GGROS,3.0,0.00287793728502567,0,0.0259014355652311
NBGF042,NBGF042WHI22,户外,宠物用品,2024,1,5.0,0.0,9.0,7.0,24289,1,NBGF042WHI22,1.0,0.00287793728502567,0.0143896864251284,0.0604366829855391
NBCU009,NBCS042SBUOS,户外,庭院、草坪与花园,2024,1,0.0,0.0,1.0,0.0,24289,1,NBCU009DGROS,3.0,0.00287793728502567,0,0.00863381185507702
NBPC005,NBPC0052GROS,户外,庭院、草坪与花园,2024,1,1.0,2.0,5.0,0.0,24289,1,NBPC0052GROS,3.0,0.00287793728502567,0.00863381185507702,0.0690704948406162
NBPC004,NBPC0044GWOS,户外,庭院、草坪与花园,2024,1,1.0,0.0,1.0,0.0,24289,1,NBPC0044GWOS,3.0,0.00287793728502567,0.00863381185507702,0.017267623710154
NBCS086,NBCS086GRY0S-D,户外,庭院、草坪与花园,2024,1,0.0,0.0,1.0,0.0,24289,1,NBCS086GRY0S,3.0,0.00287793728502567,0,0.00863381185507702
NBRC003,NBRC0032EOS-1,户外,庭院、草坪与花园,2024,1,9.0,3.0,16.0,6.0,24289,1,NBRC0032EOS,3.0,0.00287793728502567,0.0777043066956932,0.293549603072619
NBGF041,NBGF041GRE30,户外,宠物用品,2024,1,1.0,0.0,4.0,0.0,24289,1,NBGF041GRE30,1.0,0.00287793728502567,0.00287793728502567,0.0143896864251284
NBGF016,NBGF0162DBOS-1,户外,庭院、草坪与花园,2024,1,1.0,0.0,2.0,0.0,24289,1,NBGF0162DBOS,3.0,0.00287793728502567,0.00863381185507702,0.0259014355652311
NBPC003,NBPC0032COS,户外,庭院、草坪与花园,2024,1,3.0,0.0,7.0,1.0,24289,1,NBPC0032COS,3.0,0.00287793728502567,0.0259014355652311,0.0949719304058472
NBGF034,NBGF0344A80,户外,庭院,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGF0344A80,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBPC004,NBPC0042GWOS,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBPC0042GWOS,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBRC001,NBRC002WINOS,户外,庭院、草坪与花园,2024,1,0.0,1.0,3.0,0.0,24289,1,NBRC002WINOS,3.0,0.00287793728502567,0,0.0345352474203081
NBCS016,NBCS016KKFS-A,户外,庭院、草坪与花园,2024,1,12.0,8.0,22.0,12.0,24289,1,NBCS016KKFS,3.0,0.00287793728502567,0.103605742260924,0.466225840174159
NBGF041,NBGF041GRE58,户外,宠物用品,2024,1,1.0,2.0,6.0,10.0,24289,1,NBGF041GRE58,1.0,0.00287793728502567,0.00287793728502567,0.0546808084154878
NBPC011,NBPC0116BKOS,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBPC0116BKOS,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBPC006,NBPC006GRYOS,户外,庭院、草坪与花园,2024,1,0.0,1.0,2.0,1.0,24289,1,NBPC006GRYOS,3.0,0.00287793728502567,0,0.0345352474203081
NBPC004,NBPC0046GWOS,户外,庭院、草坪与花园,2024,1,0.0,3.0,0.0,0.0,24289,1,NBPC0046GWOS,3.0,0.00287793728502567,0,0.0259014355652311
NBGF015,NBGF0154GWOS,户外,庭院、草坪与花园,2024,1,1.0,0.0,1.0,0.0,24289,1,NBGF0154GWOS,3.0,0.00287793728502567,0.00863381185507702,0.017267623710154
NBSS004,NBSS004LGY53-12,户外,庭院、草坪与花园,2024,1,15.0,3.0,8.0,4.0,24289,1,NBSS004LGY53,3.0,0.00287793728502567,0.129507177826155,0.259014355652311
NBSS004,NBSS004LGY53-22,户外,庭院、草坪与花园,2024,1,15.0,3.0,8.0,4.0,24289,1,NBSS004LGY53,3.0,0.00287793728502567,0.129507177826155,0.259014355652311
NBCH012,NBCH011BLUOS,户外,庭院、草坪与花园,2024,1,2.0,0.0,9.0,3.0,24289,1,NBCH027BLUOS,3.0,0.00287793728502567,0.017267623710154,0.120873365971078
NBCS016,NBCS016GRFS-E,户外,庭院、草坪与花园,2024,1,0.0,0.0,3.0,0.0,24289,1,NBCS016GRFS,3.0,0.00287793728502567,0,0.0259014355652311
NBST002,NBST002BLK12-13,户外,庭院、草坪与花园,2024,1,2.0,9.0,1.0,0.0,24289,1,NBST002BLK12,3.0,0.00287793728502567,0.017267623710154,0.103605742260924
NBST002,NBST002BLK12-23,户外,庭院、草坪与花园,2024,1,2.0,9.0,1.0,0.0,24289,1,NBST002BLK12,3.0,0.00287793728502567,0.017267623710154,0.103605742260924
NBST002,NBST002BLK12-33,户外,庭院、草坪与花园,2024,1,2.0,9.0,1.0,0.0,24289,1,NBST002BLK12,3.0,0.00287793728502567,0.017267623710154,0.103605742260924
NBGF016,NBGF0166AOS-1,户外,庭院、草坪与花园,2024,1,1.0,0.0,3.0,0.0,24289,1,NBGF0166AOS,3.0,0.00287793728502567,0.00863381185507702,0.0345352474203081
NBPC011,NBPC0112BKOS,户外,庭院、草坪与花园,2024,1,3.0,0.0,5.0,0.0,24289,1,NBPC0112BKOS,3.0,0.00287793728502567,0.0259014355652311,0.0690704948406162
NBGF016,NBGF0168DBOS-1,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGF0168DBOS,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBPC005,NBPC0054GROS,户外,庭院、草坪与花园,2024,1,1.0,0.0,3.0,0.0,24289,1,NBPC0054GROS,3.0,0.00287793728502567,0.00863381185507702,0.0345352474203081
NBRC003,NBRC003NAVOS-1,户外,庭院、草坪与花园,2024,1,10.0,8.0,14.0,2.0,24289,1,NBRC003NAVOS,3.0,0.00287793728502567,0.0863381185507702,0.293549603072619
NBGF016,NBGF0168NOS-1,户外,庭院、草坪与花园,2024,1,0.0,1.0,1.0,0.0,24289,1,NBGF0168NOS,3.0,0.00287793728502567,0,0.017267623710154
NBRC001,NBRC002LGYOS,户外,庭院、草坪与花园,2024,1,0.0,2.0,3.0,0.0,24289,1,NBRC002LGYOS,3.0,0.00287793728502567,0,0.0431690592753851
NBGF021,NBGF037GRYOS-12,户外,庭院、草坪与花园,2024,1,14.0,4.0,24.0,7.0,24289,1,NBGF037GRYOS,3.0,0.00287793728502567,0.120873365971078,0.423056780898774
NBGF016,NBGF0168BUOS-1,户外,庭院、草坪与花园,2024,1,0.0,0.0,6.0,1.0,24289,1,NBGF0168BUOS,3.0,0.00287793728502567,0,0.0604366829855391
NBPC003,NBPC0032NOS,户外,庭院、草坪与花园,2024,1,9.0,1.0,6.0,1.0,24289,1,NBPC0032NOS,3.0,0.00287793728502567,0.0777043066956932,0.146774801536309
NBCH012,NBCH011BEGOS,户外,庭院、草坪与花园,2024,1,4.0,4.0,6.0,1.0,24289,1,NBCH028BEGOS,3.0,0.00287793728502567,0.0345352474203081,0.129507177826155
NBGB003,NBGB003GRY1214-15,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGB003GRY1214,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBGB003,NBGB003GRY1214-25,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGB003GRY1214,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBGB003,NBGB003GRY1214-35,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGB003GRY1214,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBGB003,NBGB003GRY1214-55,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGB003GRY1214,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBCU009,NBCS042WINOS,户外,庭院、草坪与花园,2024,1,6.0,1.0,11.0,6.0,24289,1,NBCU009CRMOS,3.0,0.00287793728502567,0.0518028711304621,0.207211484521849
NBGB003,NBGB003GRY1214-45,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGB003GRY1214,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBPC005,NBPC0052GWOS,户外,庭院、草坪与花园,2024,1,3.0,3.0,6.0,1.0,24289,1,NBPC0052GWOS,3.0,0.00287793728502567,0.0259014355652311,0.112239554116001
NBGB003,NBGB003NAV1012-14,户外,庭院、草坪与花园,2024,1,0.0,2.0,2.0,0.0,24289,1,NBGB003NAV1012,3.0,0.00287793728502567,0,0.0345352474203081
NBGB003,NBGB003NAV1012-24,户外,庭院、草坪与花园,2024,1,0.0,2.0,2.0,0.0,24289,1,NBGB003NAV1012,3.0,0.00287793728502567,0,0.0345352474203081
NBGB003,NBGB003NAV1012-34,户外,庭院、草坪与花园,2024,1,0.0,2.0,2.0,0.0,24289,1,NBGB003NAV1012,3.0,0.00287793728502567,0,0.0345352474203081
NBGF015,NBGF0154SAOS,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGF0154SAOS,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBGB003,NBGB003NAV1012-44,户外,庭院、草坪与花园,2024,1,0.0,2.0,2.0,0.0,24289,1,NBGB003NAV1012,3.0,0.00287793728502567,0,0.0345352474203081
NBST001,NBST001BLK10-23,户外,庭院、草坪与花园,2024,1,10.0,16.0,4.0,0.0,24289,1,NBST001BLK10,3.0,0.00287793728502567,0.0863381185507702,0.259014355652311
NBST001,NBST001BLK10-13,户外,庭院、草坪与花园,2024,1,10.0,16.0,4.0,0.0,24289,1,NBST001BLK10,3.0,0.00287793728502567,0.0863381185507702,0.259014355652311
NBCS016,NBCS016KKFS-E,户外,庭院、草坪与花园,2024,1,0.0,2.0,1.0,0.0,24289,1,NBCS016KKFS,3.0,0.00287793728502567,0,0.0259014355652311
NBST001,NBST001BLK10-33,户外,庭院、草坪与花园,2024,1,10.0,16.0,4.0,0.0,24289,1,NBST001BLK10,3.0,0.00287793728502567,0.0863381185507702,0.259014355652311
NBGF015,NBGF0154NOS,户外,庭院、草坪与花园,2024,1,2.0,1.0,1.0,2.0,24289,1,NBGF0154NOS,3.0,0.00287793728502567,0.017267623710154,0.0518028711304621
NBGF015,NBGF0152NOS,户外,庭院、草坪与花园,2024,1,2.0,0.0,1.0,1.0,24289,1,NBGF0152NOS,3.0,0.00287793728502567,0.017267623710154,0.0345352474203081
NBPC003,NBPC0034AOS,户外,庭院、草坪与花园,2024,1,2.0,0.0,2.0,1.0,24289,1,NBPC0034AOS,3.0,0.00287793728502567,0.017267623710154,0.0431690592753851
NBGB003,NBGB003BEG1012-24,户外,庭院、草坪与花园,2024,1,0.0,1.0,2.0,0.0,24289,1,NBGB003BEG1012,3.0,0.00287793728502567,0,0.0259014355652311
NBGB003,NBGB003BEG1012-34,户外,庭院、草坪与花园,2024,1,0.0,1.0,2.0,0.0,24289,1,NBGB003BEG1012,3.0,0.00287793728502567,0,0.0259014355652311
NBGB003,NBGB003GRY1216-26,户外,庭院、草坪与花园,2024,1,1.0,0.0,1.0,0.0,24289,1,NBGB003GRY1216,3.0,0.00287793728502567,0.00863381185507702,0.017267623710154
NBGB003,NBGB003GRY1216-36,户外,庭院、草坪与花园,2024,1,1.0,0.0,1.0,0.0,24289,1,NBGB003GRY1216,3.0,0.00287793728502567,0.00863381185507702,0.017267623710154
NBGB003,NBGB003GRY1216-46,户外,庭院、草坪与花园,2024,1,1.0,0.0,1.0,0.0,24289,1,NBGB003GRY1216,3.0,0.00287793728502567,0.00863381185507702,0.017267623710154
NBGB003,NBGB003GRY1216-56,户外,庭院、草坪与花园,2024,1,1.0,0.0,1.0,0.0,24289,1,NBGB003GRY1216,3.0,0.00287793728502567,0.00863381185507702,0.017267623710154
NBGB003,NBGB003GRY1216-16,户外,庭院、草坪与花园,2024,1,1.0,0.0,1.0,0.0,24289,1,NBGB003GRY1216,3.0,0.00287793728502567,0.00863381185507702,0.017267623710154
NBGB003,NBGB003GRY1216-66,户外,庭院、草坪与花园,2024,1,1.0,0.0,1.0,0.0,24289,1,NBGB003GRY1216,3.0,0.00287793728502567,0.00863381185507702,0.017267623710154
NBGB003,NBGB003BEG1012-14,户外,庭院、草坪与花园,2024,1,0.0,1.0,2.0,0.0,24289,1,NBGB003BEG1012,3.0,0.00287793728502567,0,0.0259014355652311
NBGB003,NBGB003BEG1012-44,户外,庭院、草坪与花园,2024,1,0.0,1.0,2.0,0.0,24289,1,NBGB003BEG1012,3.0,0.00287793728502567,0,0.0259014355652311
NBPC006,NBPC006BROOS,户外,庭院、草坪与花园,2024,1,0.0,0.0,1.0,0.0,24289,1,NBPC006BROOS,3.0,0.00287793728502567,0,0.00863381185507702
NBGB003,NBGB003BEG1214-25,户外,庭院、草坪与花园,2024,1,3.0,2.0,1.0,2.0,24289,1,NBGB003BEG1214,3.0,0.00287793728502567,0.0259014355652311,0.0690704948406162
NBGB003,NBGB003BEG1214-35,户外,庭院、草坪与花园,2024,1,3.0,2.0,1.0,2.0,24289,1,NBGB003BEG1214,3.0,0.00287793728502567,0.0259014355652311,0.0690704948406162
NBGB003,NBGB003BEG1214-15,户外,庭院、草坪与花园,2024,1,3.0,2.0,1.0,2.0,24289,1,NBGB003BEG1214,3.0,0.00287793728502567,0.0259014355652311,0.0690704948406162
NBGB003,NBGB003BEG1214-45,户外,庭院、草坪与花园,2024,1,3.0,2.0,1.0,2.0,24289,1,NBGB003BEG1214,3.0,0.00287793728502567,0.0259014355652311,0.0690704948406162
NBGB003,NBGB003BEG1214-55,户外,庭院、草坪与花园,2024,1,3.0,2.0,1.0,2.0,24289,1,NBGB003BEG1214,3.0,0.00287793728502567,0.0259014355652311,0.0690704948406162
NBGB003,NBGB003GRY1012-14,户外,庭院、草坪与花园,2024,1,0.0,1.0,4.0,0.0,24289,1,NBGB003GRY1012,3.0,0.00287793728502567,0,0.0431690592753851
NBGB003,NBGB003GRY1012-34,户外,庭院、草坪与花园,2024,1,0.0,1.0,4.0,0.0,24289,1,NBGB003GRY1012,3.0,0.00287793728502567,0,0.0431690592753851
NBGF015,NBGF0152COS,户外,庭院、草坪与花园,2024,1,2.0,0.0,0.0,1.0,24289,1,NBGF0152COS,3.0,0.00287793728502567,0.017267623710154,0.0259014355652311
NBPC005,NBPC0054BEOS,户外,庭院、草坪与花园,2024,1,2.0,2.0,1.0,0.0,24289,1,NBPC0054BEOS,3.0,0.00287793728502567,0.017267623710154,0.0431690592753851
NBGB003,NBGB003GRY1012-44,户外,庭院、草坪与花园,2024,1,0.0,1.0,4.0,0.0,24289,1,NBGB003GRY1012,3.0,0.00287793728502567,0,0.0431690592753851
NBGF034,NBGF0344DG80,户外,庭院,2024,1,0.0,0.0,1.0,0.0,24289,1,NBGF0344DG80,3.0,0.00287793728502567,0,0.00863381185507702
NBPC011,NBPC0116BROS,户外,庭院、草坪与花园,2024,1,0.0,0.0,2.0,1.0,24289,1,NBPC0116BROS,3.0,0.00287793728502567,0,0.0259014355652311
NBGF016,NBGF0166KOS-1,户外,庭院、草坪与花园,2024,1,1.0,1.0,4.0,1.0,24289,1,NBGF0166KOS,3.0,0.00287793728502567,0.00863381185507702,0.0604366829855391
NBGB003,NBGB003GRY1012-24,户外,庭院、草坪与花园,2024,1,0.0,1.0,4.0,0.0,24289,1,NBGB003GRY1012,3.0,0.00287793728502567,0,0.0431690592753851
NBPC005,NBPC0054GWOS,户外,庭院、草坪与花园,2024,1,1.0,3.0,2.0,0.0,24289,1,NBPC0054GWOS,3.0,0.00287793728502567,0.00863381185507702,0.0518028711304621
NBGB010,NBGB010BLK1216-26,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGB010BLK1216,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBGB010,NBGB010BLK1216-36,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGB010BLK1216,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBGB010,NBGB010BLK1216-46,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGB010BLK1216,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBGB010,NBGB010BLK1216-16,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGB010BLK1216,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBGB010,NBGB010BLK1216-56,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGB010BLK1216,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBGB008,NBGB008BLK1010-23,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGB008BLK1010,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBGF015,NBGF0152GWOS,户外,庭院、草坪与花园,2024,1,0.0,0.0,1.0,0.0,24289,1,NBGF0152GWOS,3.0,0.00287793728502567,0,0.00863381185507702
NBGF015,NBGF0152SAOS,户外,庭院、草坪与花园,2024,1,0.0,0.0,1.0,0.0,24289,1,NBGF0152SAOS,3.0,0.00287793728502567,0,0.00863381185507702
NBGB008,NBGB008BLK1010-13,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGB008BLK1010,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBPC009,NBPC009BEGOS,户外,庭院,2024,1,0.0,0.0,1.0,1.0,24289,1,NBPC009BEGOS,3.0,0.00287793728502567,0,0.017267623710154
NBGB008,NBGB008BLK1010-33,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGB008BLK1010,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBSS005,NBSS001GRY68-B,户外,庭院、草坪与花园,2024,1,15.0,1.0,10.0,6.0,24289,1,NBSS001GRY68,3.0,0.00287793728502567,0.129507177826155,0.276281979362465
NBOS001,NBDF001STTOS,户外,庭院、草坪与花园,2024,1,4.0,0.0,0.0,0.0,24289,1,NBDF001STTOS,3.0,0.00287793728502567,0.0345352474203081,0.0345352474203081
NBSS005,RWG2146P-NHF-A,户外,庭院、草坪与花园,2024,1,14.0,2.0,9.0,7.0,24289,1,NBSS001BRO46,3.0,0.00287793728502567,0.120873365971078,0.276281979362465
NBGB001,NBGB001BLK1010-15,户外,庭院、草坪与花园,2024,1,2.0,0.0,2.0,1.0,24289,1,NBGB001BLK1010,3.0,0.00287793728502567,0.017267623710154,0.0431690592753851
NBGB001,NBGB001BLK1010-25,户外,庭院、草坪与花园,2024,1,2.0,0.0,2.0,1.0,24289,1,NBGB001BLK1010,3.0,0.00287793728502567,0.017267623710154,0.0431690592753851
NBGB001,NBGB001BLK1010-35,户外,庭院、草坪与花园,2024,1,2.0,0.0,2.0,1.0,24289,1,NBGB001BLK1010,3.0,0.00287793728502567,0.017267623710154,0.0431690592753851
NBGB001,NBGB001BLK1010-45,户外,庭院、草坪与花园,2024,1,2.0,0.0,2.0,1.0,24289,1,NBGB001BLK1010,3.0,0.00287793728502567,0.017267623710154,0.0431690592753851
NBGB001,NBGB001BLK1010-55,户外,庭院、草坪与花园,2024,1,2.0,0.0,2.0,1.0,24289,1,NBGB001BLK1010,3.0,0.00287793728502567,0.017267623710154,0.0431690592753851
NBGB001,NBGB001GRY1010,户外,庭院、草坪与花园,2024,1,2.0,0.0,1.0,0.0,24289,1,NBGB001GRY1010,3.0,0.00287793728502567,0.017267623710154,0.0259014355652311
NBGF016,NBGF0162KOS-1,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,2.0,24289,1,NBGF0162KOS,3.0,0.00287793728502567,0.00863381185507702,0.0259014355652311
NBGF016,NBGF0162LGOS-2,户外,庭院、草坪与花园,2024,1,0.0,1.0,0.0,0.0,24289,1,NBGF0162LGOS,3.0,0.00287793728502567,0,0.00863381185507702
NBGF016,NBGF0164KOS-1,户外,庭院,2024,1,1.0,0.0,2.0,0.0,24289,1,NBGF0164KOS,3.0,0.00287793728502567,0.00863381185507702,0.0259014355652311
NBGF016,NBGF0166LGOS-2,户外,庭院、草坪与花园,2024,1,1.0,1.0,1.0,1.0,24289,1,NBGF0166LGOS,3.0,0.00287793728502567,0.00863381185507702,0.0345352474203081
NBPC005,NBPC0052BEOS,户外,庭院、草坪与花园,2024,1,1.0,0.0,6.0,3.0,24289,1,NBPC0052BEOS,3.0,0.00287793728502567,0.00863381185507702,0.0863381185507702
NBGF035,NBGF035BLK69,户外,庭院、草坪与花园,2024,1,2.0,3.0,0.0,2.0,24289,1,NBGF035BLK69,3.0,0.00287793728502567,0.017267623710154,0.0604366829855391
NBGF035,NBGF035GRY69,户外,庭院、草坪与花园,2024,1,0.0,0.0,1.0,0.0,24289,1,NBGF035GRY69,3.0,0.00287793728502567,0,0.00863381185507702
NBGF035,NBGF035NAV69,户外,庭院、草坪与花园,2024,1,1.0,0.0,0.0,0.0,24289,1,NBGF035NAV69,3.0,0.00287793728502567,0.00863381185507702,0.00863381185507702
NBRC001,NBRC0012CFS,户外,庭院、草坪与花园,2024,1,17.0,6.0,29.0,7.0,24289,1,NBRC0012CFS,3.0,0.00287793728502567,0.146774801536309,0.509394899449544
NBRC001,NBRC0012IFS,户外,庭院、草坪与花园,2024,1,0.0,0.0,6.0,0.0,24289,1,NBRC0012IFS,3.0,0.00287793728502567,0,0.0518028711304621
NBRC001,NBRC002YELOS,户外,庭院、草坪与花园,2024,1,0.0,1.0,0.0,0.0,24289,1,NBRC002YELOS,3.0,0.00287793728502567,0,0.00863381185507702
NBRC003,NBRC0032AOS,户外,庭院、草坪与花园,2024,1,3.0,2.0,2.0,0.0,24289,1,NBRC0032AOS,3.0,0.00287793728502567,0.0259014355652311,0.0604366829855391
NBRC003,NBRC0032COS,户外,庭院,2024,1,0.0,1.0,2.0,2.0,24289,1,NBRC0032COS,3.0,0.00287793728502567,0,0.0431690592753851
